Produit*_(sp.fk_product);Fournisseur*_(sp.fk_soc);Réf._produit_fournisseur_(sp.ref_fourn);Quantité minimum* (sp.quantity);Taux TVA (sp.tva_tx);Prix quantité min. HT* (sp.price);Prix unitaire HT* (sp.unitprice);Remise par défaut quantité min. (sp.remise_percent)
ZC218_M598PLEXI-IP65+DimDSI;ELKOVO;ZC218_M598PLEXI-IP65+DimDSI;1;20;117.4;117.4;0
ZC218_M598PLEXI-IP65+NZ;ELKOVO;ZC218_M598PLEXI-IP65+NZ;1;20;126.24;126.24;0
ZC318_M598PLEXI-IP65;ELKOVO;ZC318_M598PLEXI-IP65;1;20;95.92;95.92;0
ZC318_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC318_M598PLEXI-IP65+Dim1-10V;1;20;119.56;119.56;0
ZC318_M598PLEXI-IP65+DimDALI;ELKOVO;ZC318_M598PLEXI-IP65+DimDALI;1;20;124.24;124.24;0
ZC318_M598PLEXI-IP65+DimDSI;ELKOVO;ZC318_M598PLEXI-IP65+DimDSI;1;20;136.6;136.6;0
ZC318_M598PLEXI-IP65+NZ;ELKOVO;ZC318_M598PLEXI-IP65+NZ;1;20;133.92;133.92;0
ZC418_M598PLEXI-IP65;ELKOVO;ZC418_M598PLEXI-IP65;1;20;95.92;95.92;0
ZC418_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC418_M598PLEXI-IP65+Dim1-10V;1;20;119.56;119.56;0
ZC418_M598PLEXI-IP65+DimDALI;ELKOVO;ZC418_M598PLEXI-IP65+DimDALI;1;20;124.24;124.24;0
ZC418_M598PLEXI-IP65+DimDSI;ELKOVO;ZC418_M598PLEXI-IP65+DimDSI;1;20;136.6;136.6;0
ZC418_M598PLEXI-IP65+NZ;ELKOVO;ZC418_M598PLEXI-IP65+NZ;1;20;133.92;133.92;0
ZC136_M598PLEXI-IP65;ELKOVO;ZC136_M598PLEXI-IP65;1;20;88.24;88.24;0
ZC136_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC136_M598PLEXI-IP65+Dim1-10V;1;20;103.64;103.64;0
ZC136_M598PLEXI-IP65+DimDALI;ELKOVO;ZC136_M598PLEXI-IP65+DimDALI;1;20;109.16;109.16;0
ZC136_M598PLEXI-IP65+DimDSI;ELKOVO;ZC136_M598PLEXI-IP65+DimDSI;1;20;113.56;113.56;0
ZC136_M598PLEXI-IP65+NZ;ELKOVO;ZC136_M598PLEXI-IP65+NZ;1;20;126.24;126.24;0
ZC236_M598PLEXI-IP65;ELKOVO;ZC236_M598PLEXI-IP65;1;20;94.48;94.48;0
ZC236_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC236_M598PLEXI-IP65+Dim1-10V;1;20;113.32;113.32;0
ZC236_M598PLEXI-IP65+DimDALI;ELKOVO;ZC236_M598PLEXI-IP65+DimDALI;1;20;118.08;118.08;0
ZC236_M598PLEXI-IP65+DimDSI;ELKOVO;ZC236_M598PLEXI-IP65+DimDSI;1;20;123.64;123.64;0
ZC236_M598PLEXI-IP65+NZ;ELKOVO;ZC236_M598PLEXI-IP65+NZ;1;20;132.48;132.48;0
ZC336_M598PLEXI-IP65;ELKOVO;ZC336_M598PLEXI-IP65;1;20;157.36;157.36;0
ZC336_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC336_M598PLEXI-IP65+Dim1-10V;1;20;191.64;191.64;0
ZC336_M598PLEXI-IP65+DimDALI;ELKOVO;ZC336_M598PLEXI-IP65+DimDALI;1;20;201.88;201.88;0
ZC336_M598PLEXI-IP65+DimDSI;ELKOVO;ZC336_M598PLEXI-IP65+DimDSI;1;20;211.88;211.88;0
ZC336_M598PLEXI-IP65+NZ;ELKOVO;ZC336_M598PLEXI-IP65+NZ;1;20;195.36;195.36;0
ZC436_M598PLEXI-IP65;ELKOVO;ZC436_M598PLEXI-IP65;1;20;157.36;157.36;0
ZC436_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC436_M598PLEXI-IP65+Dim1-10V;1;20;195.08;195.08;0
ZC436_M598PLEXI-IP65+DimDALI;ELKOVO;ZC436_M598PLEXI-IP65+DimDALI;1;20;201.88;201.88;0
ZC436_M598PLEXI-IP65+DimDSI;ELKOVO;ZC436_M598PLEXI-IP65+DimDSI;1;20;215.72;215.72;0
ZC436_M598PLEXI-IP65+NZ;ELKOVO;ZC436_M598PLEXI-IP65+NZ;1;20;195.36;195.36;0
ZC114_M598PLEXI-IP65;ELKOVO;ZC114_M598PLEXI-IP65;1;20;92.24;92.24;0
ZC114_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC114_M598PLEXI-IP65+Dim1-10V;1;20;109.4;109.4;0
ZC114_M598PLEXI-IP65+DimDALI;ELKOVO;ZC114_M598PLEXI-IP65+DimDALI;1;20;113.52;113.52;0
ZC114_M598PLEXI-IP65+DimDSI;ELKOVO;ZC114_M598PLEXI-IP65+DimDSI;1;20;117.96;117.96;0
ZC114_M598PLEXI-IP65+NZ;ELKOVO;ZC114_M598PLEXI-IP65+NZ;1;20;130.24;130.24;0
ZC214_M598PLEXI-IP65;ELKOVO;ZC214_M598PLEXI-IP65;1;20;92.24;92.24;0
ZC214_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC214_M598PLEXI-IP65+Dim1-10V;1;20;111.12;111.12;0
ZC214_M598PLEXI-IP65+DimDALI;ELKOVO;ZC214_M598PLEXI-IP65+DimDALI;1;20;115.92;115.92;0
ZC214_M598PLEXI-IP65+DimDSI;ELKOVO;ZC214_M598PLEXI-IP65+DimDSI;1;20;120.36;120.36;0
ZC214_M598PLEXI-IP65+NZ;ELKOVO;ZC214_M598PLEXI-IP65+NZ;1;20;130.24;130.24;0
ZC414_M598PLEXI-IP65;ELKOVO;ZC414_M598PLEXI-IP65;1;20;99.92;99.92;0
ZC414_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC414_M598PLEXI-IP65+Dim1-10V;1;20;124.96;124.96;0
ZC414_M598PLEXI-IP65+DimDALI;ELKOVO;ZC414_M598PLEXI-IP65+DimDALI;1;20;124.28;124.28;0
ZC414_M598PLEXI-IP65+DimDSI;ELKOVO;ZC414_M598PLEXI-IP65+DimDSI;1;20;141.08;141.08;0
ZC414_M598PLEXI-IP65+NZ;ELKOVO;ZC414_M598PLEXI-IP65+NZ;1;20;137.92;137.92;0
ZC424_M598PLEXI-IP65;ELKOVO;ZC424_M598PLEXI-IP65;1;20;102.8;102.8;0
ZC424_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC424_M598PLEXI-IP65+Dim1-10V;1;20;130.8;130.8;0
ZC424_M598PLEXI-IP65+DimDALI;ELKOVO;ZC424_M598PLEXI-IP65+DimDALI;1;20;132.64;132.64;0
ZC424_M598PLEXI-IP65+DimDSI;ELKOVO;ZC424_M598PLEXI-IP65+DimDSI;1;20;143.24;143.24;0
ZC424_M598PLEXI-IP65+NZ;ELKOVO;ZC424_M598PLEXI-IP65+NZ;1;20;140.8;140.8;0
ZC128_M598PLEXI-IP65;ELKOVO;ZC128_M598PLEXI-IP65;1;20;92.24;92.24;0
ZC128_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC128_M598PLEXI-IP65+Dim1-10V;1;20;109.4;109.4;0
ZC128_M598PLEXI-IP65+DimDALI;ELKOVO;ZC128_M598PLEXI-IP65+DimDALI;1;20;113.52;113.52;0
ZC128_M598PLEXI-IP65+DimDSI;ELKOVO;ZC128_M598PLEXI-IP65+DimDSI;1;20;117.96;117.96;0
ZC128_M598PLEXI-IP65+NZ;ELKOVO;ZC128_M598PLEXI-IP65+NZ;1;20;130.24;130.24;0
ZC154_M598PLEXI-IP65;ELKOVO;ZC154_M598PLEXI-IP65;1;20;92.24;92.24;0
ZC154_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC154_M598PLEXI-IP65+Dim1-10V;1;20;109.4;109.4;0
ZC154_M598PLEXI-IP65+DimDALI;ELKOVO;ZC154_M598PLEXI-IP65+DimDALI;1;20;113.52;113.52;0
ZC154_M598PLEXI-IP65+DimDSI;ELKOVO;ZC154_M598PLEXI-IP65+DimDSI;1;20;117.96;117.96;0
ZC154_M598PLEXI-IP65+NZ;ELKOVO;ZC154_M598PLEXI-IP65+NZ;1;20;130.24;130.24;0
ZC228_M598PLEXI-IP65;ELKOVO;ZC228_M598PLEXI-IP65;1;20;98.68;98.68;0
ZC228_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC228_M598PLEXI-IP65+Dim1-10V;1;20;117.52;117.52;0
ZC228_M598PLEXI-IP65+DimDALI;ELKOVO;ZC228_M598PLEXI-IP65+DimDALI;1;20;122.32;122.32;0
ZC228_M598PLEXI-IP65+DimDSI;ELKOVO;ZC228_M598PLEXI-IP65+DimDSI;1;20;126.8;126.8;0
ZC228_M598PLEXI-IP65+NZ;ELKOVO;ZC228_M598PLEXI-IP65+NZ;1;20;136.68;136.68;0
ZC254_M598PLEXI-IP65;ELKOVO;ZC254_M598PLEXI-IP65;1;20;98.68;98.68;0
ZC254_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC254_M598PLEXI-IP65+Dim1-10V;1;20;117.52;117.52;0
ZC254_M598PLEXI-IP65+DimDALI;ELKOVO;ZC254_M598PLEXI-IP65+DimDALI;1;20;122.32;122.32;0
ZC254_M598PLEXI-IP65+DimDSI;ELKOVO;ZC254_M598PLEXI-IP65+DimDSI;1;20;126.8;126.8;0
ZC254_M598PLEXI-IP65+NZ;ELKOVO;ZC254_M598PLEXI-IP65+NZ;1;20;136.68;136.68;0
ZC428_M598PLEXI-IP65;ELKOVO;ZC428_M598PLEXI-IP65;1;20;164.24;164.24;0
ZC428_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC428_M598PLEXI-IP65+Dim1-10V;1;20;201.96;201.96;0
ZC428_M598PLEXI-IP65+DimDALI;ELKOVO;ZC428_M598PLEXI-IP65+DimDALI;1;20;211.56;211.56;0
ZC428_M598PLEXI-IP65+DimDSI;ELKOVO;ZC428_M598PLEXI-IP65+DimDSI;1;20;220.48;220.48;0
ZC428_M598PLEXI-IP65+NZ;ELKOVO;ZC428_M598PLEXI-IP65+NZ;1;20;202.24;202.24;0
ZC454_M598PLEXI-IP65;ELKOVO;ZC454_M598PLEXI-IP65;1;20;164.24;164.24;0
ZC454_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZC454_M598PLEXI-IP65+Dim1-10V;1;20;201.96;201.96;0
ZC454_M598PLEXI-IP65+DimDALI;ELKOVO;ZC454_M598PLEXI-IP65+DimDALI;1;20;211.56;211.56;0
ZC454_M598PLEXI-IP65+DimDSI;ELKOVO;ZC454_M598PLEXI-IP65+DimDSI;1;20;220.48;220.48;0
ZC454_M598PLEXI-IP65+NZ;ELKOVO;ZC454_M598PLEXI-IP65+NZ;1;20;202.24;202.24;0
ZCTCL336_M598PLEXI-IP65;ELKOVO;ZCTCL336_M598PLEXI-IP65;1;20;112.32;112.32;0
ZCTCL336_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZCTCL336_M598PLEXI-IP65+Dim1-10V;1;20;146.6;146.6;0
ZCTCL336_M598PLEXI-IP65+DimDALI;ELKOVO;ZCTCL336_M598PLEXI-IP65+DimDALI;1;20;156.2;156.2;0
ZCTCL336_M598PLEXI-IP65+DimDSI;ELKOVO;ZCTCL336_M598PLEXI-IP65+DimDSI;1;20;165.12;165.12;0
ZCTCL336_M598PLEXI-IP65+NZ;ELKOVO;ZCTCL336_M598PLEXI-IP65+NZ;1;20;150.32;150.32;0
ZCTCL355_M598PLEXI-IP65;ELKOVO;ZCTCL355_M598PLEXI-IP65;1;20;114.72;114.72;0
ZCTCL355_M598PLEXI-IP65+Dim1-10V;ELKOVO;ZCTCL355_M598PLEXI-IP65+Dim1-10V;1;20;152.44;152.44;0
ZCTCL355_M598PLEXI-IP65+DimDALI;ELKOVO;ZCTCL355_M598PLEXI-IP65+DimDALI;1;20;158.96;158.96;0
ZCTCL355_M598PLEXI-IP65+DimDSI;ELKOVO;ZCTCL355_M598PLEXI-IP65+DimDSI;1;20;168.56;168.56;0
ZCTCL355_M598PLEXI-IP65+NZ;ELKOVO;ZCTCL355_M598PLEXI-IP65+NZ;1;20;152.72;152.72;0
ZC118_M598OPAL-IP65;ELKOVO;ZC118_M598OPAL-IP65;1;20;88.24;88.24;0
ZC118_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC118_M598OPAL-IP65+Dim1-10V;1;20;103.64;103.64;0
ZC118_M598OPAL-IP65+DimDALI;ELKOVO;ZC118_M598OPAL-IP65+DimDALI;1;20;109.16;109.16;0
ZC118_M598OPAL-IP65+DimDSI;ELKOVO;ZC118_M598OPAL-IP65+DimDSI;1;20;113.56;113.56;0
ZC118_M598OPAL-IP65+NZ;ELKOVO;ZC118_M598OPAL-IP65+NZ;1;20;126.24;126.24;0
ZC218_M598OPAL-IP65;ELKOVO;ZC218_M598OPAL-IP65;1;20;88.24;88.24;0
ZC218_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC218_M598OPAL-IP65+Dim1-10V;1;20;107.08;107.08;0
ZC218_M598OPAL-IP65+DimDALI;ELKOVO;ZC218_M598OPAL-IP65+DimDALI;1;20;111.84;111.84;0
ZC218_M598OPAL-IP65+DimDSI;ELKOVO;ZC218_M598OPAL-IP65+DimDSI;1;20;117.4;117.4;0
ZC218_M598OPAL-IP65+NZ;ELKOVO;ZC218_M598OPAL-IP65+NZ;1;20;126.24;126.24;0
ZC318_M598OPAL-IP65;ELKOVO;ZC318_M598OPAL-IP65;1;20;95.92;95.92;0
ZC318_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC318_M598OPAL-IP65+Dim1-10V;1;20;119.56;119.56;0
ZC318_M598OPAL-IP65+DimDALI;ELKOVO;ZC318_M598OPAL-IP65+DimDALI;1;20;124.24;124.24;0
ZC318_M598OPAL-IP65+DimDSI;ELKOVO;ZC318_M598OPAL-IP65+DimDSI;1;20;136.6;136.6;0
ZC318_M598OPAL-IP65+NZ;ELKOVO;ZC318_M598OPAL-IP65+NZ;1;20;133.92;133.92;0
ZC418_M598OPAL-IP65;ELKOVO;ZC418_M598OPAL-IP65;1;20;95.92;95.92;0
ZC418_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC418_M598OPAL-IP65+Dim1-10V;1;20;119.56;119.56;0
ZC418_M598OPAL-IP65+DimDALI;ELKOVO;ZC418_M598OPAL-IP65+DimDALI;1;20;124.24;124.24;0
ZC418_M598OPAL-IP65+DimDSI;ELKOVO;ZC418_M598OPAL-IP65+DimDSI;1;20;136.6;136.6;0
ZC418_M598OPAL-IP65+NZ;ELKOVO;ZC418_M598OPAL-IP65+NZ;1;20;133.92;133.92;0
ZC136_M598OPAL-IP65;ELKOVO;ZC136_M598OPAL-IP65;1;20;88.24;88.24;0
ZC136_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC136_M598OPAL-IP65+Dim1-10V;1;20;103.64;103.64;0
ZC136_M598OPAL-IP65+DimDALI;ELKOVO;ZC136_M598OPAL-IP65+DimDALI;1;20;109.16;109.16;0
ZC136_M598OPAL-IP65+DimDSI;ELKOVO;ZC136_M598OPAL-IP65+DimDSI;1;20;113.56;113.56;0
ZC136_M598OPAL-IP65+NZ;ELKOVO;ZC136_M598OPAL-IP65+NZ;1;20;126.24;126.24;0
ZC236_M598OPAL-IP65;ELKOVO;ZC236_M598OPAL-IP65;1;20;94.48;94.48;0
ZC236_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC236_M598OPAL-IP65+Dim1-10V;1;20;113.32;113.32;0
ZC236_M598OPAL-IP65+DimDALI;ELKOVO;ZC236_M598OPAL-IP65+DimDALI;1;20;118.08;118.08;0
ZC236_M598OPAL-IP65+DimDSI;ELKOVO;ZC236_M598OPAL-IP65+DimDSI;1;20;123.64;123.64;0
ZC236_M598OPAL-IP65+NZ;ELKOVO;ZC236_M598OPAL-IP65+NZ;1;20;132.48;132.48;0
ZC336_M598OPAL-IP65;ELKOVO;ZC336_M598OPAL-IP65;1;20;157.36;157.36;0
ZC336_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC336_M598OPAL-IP65+Dim1-10V;1;20;191.64;191.64;0
ZC336_M598OPAL-IP65+DimDALI;ELKOVO;ZC336_M598OPAL-IP65+DimDALI;1;20;201.88;201.88;0
ZC336_M598OPAL-IP65+DimDSI;ELKOVO;ZC336_M598OPAL-IP65+DimDSI;1;20;211.88;211.88;0
ZC336_M598OPAL-IP65+NZ;ELKOVO;ZC336_M598OPAL-IP65+NZ;1;20;195.36;195.36;0
ZC436_M598OPAL-IP65;ELKOVO;ZC436_M598OPAL-IP65;1;20;157.36;157.36;0
ZC436_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC436_M598OPAL-IP65+Dim1-10V;1;20;195.08;195.08;0
ZC436_M598OPAL-IP65+DimDALI;ELKOVO;ZC436_M598OPAL-IP65+DimDALI;1;20;201.88;201.88;0
ZC436_M598OPAL-IP65+DimDSI;ELKOVO;ZC436_M598OPAL-IP65+DimDSI;1;20;215.72;215.72;0
ZC436_M598OPAL-IP65+NZ;ELKOVO;ZC436_M598OPAL-IP65+NZ;1;20;195.36;195.36;0
ZC114_M598OPAL-IP65;ELKOVO;ZC114_M598OPAL-IP65;1;20;92.24;92.24;0
ZC114_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC114_M598OPAL-IP65+Dim1-10V;1;20;109.4;109.4;0
ZC114_M598OPAL-IP65+DimDALI;ELKOVO;ZC114_M598OPAL-IP65+DimDALI;1;20;113.52;113.52;0
ZC114_M598OPAL-IP65+DimDSI;ELKOVO;ZC114_M598OPAL-IP65+DimDSI;1;20;117.96;117.96;0
ZC114_M598OPAL-IP65+NZ;ELKOVO;ZC114_M598OPAL-IP65+NZ;1;20;130.24;130.24;0
ZC214_M598OPAL-IP65;ELKOVO;ZC214_M598OPAL-IP65;1;20;92.24;92.24;0
ZC214_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC214_M598OPAL-IP65+Dim1-10V;1;20;111.12;111.12;0
ZC214_M598OPAL-IP65+DimDALI;ELKOVO;ZC214_M598OPAL-IP65+DimDALI;1;20;115.92;115.92;0
ZC214_M598OPAL-IP65+DimDSI;ELKOVO;ZC214_M598OPAL-IP65+DimDSI;1;20;120.36;120.36;0
ZC214_M598OPAL-IP65+NZ;ELKOVO;ZC214_M598OPAL-IP65+NZ;1;20;130.24;130.24;0
ZC414_M598OPAL-IP65;ELKOVO;ZC414_M598OPAL-IP65;1;20;99.92;99.92;0
ZC414_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC414_M598OPAL-IP65+Dim1-10V;1;20;124.96;124.96;0
ZC414_M598OPAL-IP65+DimDALI;ELKOVO;ZC414_M598OPAL-IP65+DimDALI;1;20;124.28;124.28;0
ZC414_M598OPAL-IP65+DimDSI;ELKOVO;ZC414_M598OPAL-IP65+DimDSI;1;20;141.08;141.08;0
ZC414_M598OPAL-IP65+NZ;ELKOVO;ZC414_M598OPAL-IP65+NZ;1;20;137.92;137.92;0
ZC424_M598OPAL-IP65;ELKOVO;ZC424_M598OPAL-IP65;1;20;102.8;102.8;0
ZC424_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC424_M598OPAL-IP65+Dim1-10V;1;20;130.8;130.8;0
ZC424_M598OPAL-IP65+DimDALI;ELKOVO;ZC424_M598OPAL-IP65+DimDALI;1;20;132.64;132.64;0
ZC424_M598OPAL-IP65+DimDSI;ELKOVO;ZC424_M598OPAL-IP65+DimDSI;1;20;143.24;143.24;0
ZC424_M598OPAL-IP65+NZ;ELKOVO;ZC424_M598OPAL-IP65+NZ;1;20;140.8;140.8;0
ZC128_M598OPAL-IP65;ELKOVO;ZC128_M598OPAL-IP65;1;20;92.24;92.24;0
ZC128_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC128_M598OPAL-IP65+Dim1-10V;1;20;109.4;109.4;0
ZC128_M598OPAL-IP65+DimDALI;ELKOVO;ZC128_M598OPAL-IP65+DimDALI;1;20;113.52;113.52;0
ZC128_M598OPAL-IP65+DimDSI;ELKOVO;ZC128_M598OPAL-IP65+DimDSI;1;20;117.96;117.96;0
ZC128_M598OPAL-IP65+NZ;ELKOVO;ZC128_M598OPAL-IP65+NZ;1;20;130.24;130.24;0
ZC154_M598OPAL-IP65;ELKOVO;ZC154_M598OPAL-IP65;1;20;92.24;92.24;0
ZC154_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC154_M598OPAL-IP65+Dim1-10V;1;20;109.4;109.4;0
ZC154_M598OPAL-IP65+DimDALI;ELKOVO;ZC154_M598OPAL-IP65+DimDALI;1;20;113.52;113.52;0
ZC154_M598OPAL-IP65+DimDSI;ELKOVO;ZC154_M598OPAL-IP65+DimDSI;1;20;117.96;117.96;0
ZC154_M598OPAL-IP65+NZ;ELKOVO;ZC154_M598OPAL-IP65+NZ;1;20;130.24;130.24;0
ZC228_M598OPAL-IP65;ELKOVO;ZC228_M598OPAL-IP65;1;20;98.68;98.68;0
ZC228_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC228_M598OPAL-IP65+Dim1-10V;1;20;117.52;117.52;0
ZC228_M598OPAL-IP65+DimDALI;ELKOVO;ZC228_M598OPAL-IP65+DimDALI;1;20;122.32;122.32;0
ZC228_M598OPAL-IP65+DimDSI;ELKOVO;ZC228_M598OPAL-IP65+DimDSI;1;20;126.8;126.8;0
ZC228_M598OPAL-IP65+NZ;ELKOVO;ZC228_M598OPAL-IP65+NZ;1;20;136.68;136.68;0
ZC254_M598OPAL-IP65;ELKOVO;ZC254_M598OPAL-IP65;1;20;98.68;98.68;0
ZC254_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC254_M598OPAL-IP65+Dim1-10V;1;20;117.52;117.52;0
ZC254_M598OPAL-IP65+DimDALI;ELKOVO;ZC254_M598OPAL-IP65+DimDALI;1;20;122.32;122.32;0
ZC254_M598OPAL-IP65+DimDSI;ELKOVO;ZC254_M598OPAL-IP65+DimDSI;1;20;126.8;126.8;0
ZC254_M598OPAL-IP65+NZ;ELKOVO;ZC254_M598OPAL-IP65+NZ;1;20;136.68;136.68;0
ZC428_M598OPAL-IP65;ELKOVO;ZC428_M598OPAL-IP65;1;20;164.24;164.24;0
ZC428_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC428_M598OPAL-IP65+Dim1-10V;1;20;201.96;201.96;0
ZC428_M598OPAL-IP65+DimDALI;ELKOVO;ZC428_M598OPAL-IP65+DimDALI;1;20;211.56;211.56;0
ZC428_M598OPAL-IP65+DimDSI;ELKOVO;ZC428_M598OPAL-IP65+DimDSI;1;20;220.48;220.48;0
ZC428_M598OPAL-IP65+NZ;ELKOVO;ZC428_M598OPAL-IP65+NZ;1;20;202.24;202.24;0
ZC454_M598OPAL-IP65;ELKOVO;ZC454_M598OPAL-IP65;1;20;164.24;164.24;0
ZC454_M598OPAL-IP65+Dim1-10V;ELKOVO;ZC454_M598OPAL-IP65+Dim1-10V;1;20;201.96;201.96;0
ZC454_M598OPAL-IP65+DimDALI;ELKOVO;ZC454_M598OPAL-IP65+DimDALI;1;20;211.56;211.56;0
ZC454_M598OPAL-IP65+DimDSI;ELKOVO;ZC454_M598OPAL-IP65+DimDSI;1;20;220.48;220.48;0
ZC454_M598OPAL-IP65+NZ;ELKOVO;ZC454_M598OPAL-IP65+NZ;1;20;202.24;202.24;0
ZCTCL336_M598OPAL-IP65;ELKOVO;ZCTCL336_M598OPAL-IP65;1;20;112.32;112.32;0
ZCTCL336_M598OPAL-IP65+Dim1-10V;ELKOVO;ZCTCL336_M598OPAL-IP65+Dim1-10V;1;20;146.6;146.6;0
ZCTCL336_M598OPAL-IP65+DimDALI;ELKOVO;ZCTCL336_M598OPAL-IP65+DimDALI;1;20;156.2;156.2;0
ZCTCL336_M598OPAL-IP65+DimDSI;ELKOVO;ZCTCL336_M598OPAL-IP65+DimDSI;1;20;165.12;165.12;0
ZCTCL336_M598OPAL-IP65+NZ;ELKOVO;ZCTCL336_M598OPAL-IP65+NZ;1;20;150.32;150.32;0
ZCTCL355_M598OPAL-IP65;ELKOVO;ZCTCL355_M598OPAL-IP65;1;20;114.72;114.72;0
ZCTCL355_M598OPAL-IP65+Dim1-10V;ELKOVO;ZCTCL355_M598OPAL-IP65+Dim1-10V;1;20;152.44;152.44;0
ZCTCL355_M598OPAL-IP65+DimDALI;ELKOVO;ZCTCL355_M598OPAL-IP65+DimDALI;1;20;158.96;158.96;0
ZCTCL355_M598OPAL-IP65+DimDSI;ELKOVO;ZCTCL355_M598OPAL-IP65+DimDSI;1;20;168.56;168.56;0
ZCTCL355_M598OPAL-IP65+NZ;ELKOVO;ZCTCL355_M598OPAL-IP65+NZ;1;20;152.72;152.72;0
ZC118_M623PLEXI-IP54;ELKOVO;ZC118_M623PLEXI-IP54;1;20;69.52;69.52;0
ZC118_M623PLEXI-IP54+Dim1-10V;ELKOVO;ZC118_M623PLEXI-IP54+Dim1-10V;1;20;84.92;84.92;0
ZC118_M623PLEXI-IP54+DimDALI;ELKOVO;ZC118_M623PLEXI-IP54+DimDALI;1;20;90.44;90.44;0
ZC118_M623PLEXI-IP54+DimDSI;ELKOVO;ZC118_M623PLEXI-IP54+DimDSI;1;20;94.84;94.84;0
ZC118_M623PLEXI-IP54+NZ;ELKOVO;ZC118_M623PLEXI-IP54+NZ;1;20;107.52;107.52;0
ZC218_M623PLEXI-IP54;ELKOVO;ZC218_M623PLEXI-IP54;1;20;69.52;69.52;0
ZC218_M623PLEXI-IP54+Dim1-10V;ELKOVO;ZC218_M623PLEXI-IP54+Dim1-10V;1;20;88.36;88.36;0
ZC218_M623PLEXI-IP54+DimDALI;ELKOVO;ZC218_M623PLEXI-IP54+DimDALI;1;20;93.12;93.12;0
ZC218_M623PLEXI-IP54+DimDSI;ELKOVO;ZC218_M623PLEXI-IP54+DimDSI;1;20;98.68;98.68;0
ZC218_M623PLEXI-IP54+NZ;ELKOVO;ZC218_M623PLEXI-IP54+NZ;1;20;107.52;107.52;0
ZC318_M623PLEXI-IP54;ELKOVO;ZC318_M623PLEXI-IP54;1;20;77.2;77.2;0
ZC318_M623PLEXI-IP54+Dim1-10V;ELKOVO;ZC318_M623PLEXI-IP54+Dim1-10V;1;20;100.84;100.84;0
ZC318_M623PLEXI-IP54+DimDALI;ELKOVO;ZC318_M623PLEXI-IP54+DimDALI;1;20;105.52;105.52;0
ZC318_M623PLEXI-IP54+DimDSI;ELKOVO;ZC318_M623PLEXI-IP54+DimDSI;1;20;117.88;117.88;0
ZC318_M623PLEXI-IP54+NZ;ELKOVO;ZC318_M623PLEXI-IP54+NZ;1;20;115.2;115.2;0
ZC418_M623PLEXI-IP54;ELKOVO;ZC418_M623PLEXI-IP54;1;20;77.2;77.2;0
ZC418_M623PLEXI-IP54+Dim1-10V;ELKOVO;ZC418_M623PLEXI-IP54+Dim1-10V;1;20;100.84;100.84;0
ZC418_M623PLEXI-IP54+DimDALI;ELKOVO;ZC418_M623PLEXI-IP54+DimDALI;1;20;105.52;105.52;0
ZC418_M623PLEXI-IP54+DimDSI;ELKOVO;ZC418_M623PLEXI-IP54+DimDSI;1;20;117.88;117.88;0
ZC418_M623PLEXI-IP54+NZ;ELKOVO;ZC418_M623PLEXI-IP54+NZ;1;20;115.2;115.2;0
ZC136_M623PLEXI-IP54;ELKOVO;ZC136_M623PLEXI-IP54;1;20;69.52;69.52;0
ZC136_M623PLEXI-IP54+Dim1-10V;ELKOVO;ZC136_M623PLEXI-IP54+Dim1-10V;1;20;84.92;84.92;0
ZC136_M623PLEXI-IP54+DimDALI;ELKOVO;ZC136_M623PLEXI-IP54+DimDALI;1;20;90.44;90.44;0
