Identifiant société,Raison sociale,Adresse,Code postal,Ville,Code pays,Téléphone,Identifiant professionnel 1,Identifiant professionnel 2,Identifiant professionnel 3,Identifiant professionnel 4,Compte comptable client,Compte comptable fournisseur,Numéro de TVA,Id facture,Réf. facture,Date création facture,Date facturation,Date échéance,Total HT,Total TTC,Total TVA,Facture payée,Statut facture,Note (privée),Note (publique),Id paiement,Montant paiement,Date paiement,Numéro paiement,New line,
89,E.H.S,109 RUE DE BUZENVAL,92380,GARCHES,FR,0147010154,,,,,90EHS,,,359,FA1406-0325,2014-06-19 09:34:31,2014-06-19,2014-07-31,2290.00000000,2748.00000000,458.00000000,1,2,,,240,2748.00000000,2014-11-21 12:00:00,,,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,277,FA1402-0256,2014-02-25 17:10:47,2014-02-25,2014-03-31,10310.04000000,12372.05000000,2062.01000000,1,2,,,164,12372.05000000,2014-04-29 12:00:00,,,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,308,FA1404-0288,2014-04-17 14:25:38,2014-04-17,2014-05-31,429.00000000,514.80000000,85.80000000,1,2,,,172,514.80000000,2014-06-25 12:00:00,,,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,338,FA1406-0312,2014-06-06 15:12:23,2014-06-06,2014-08-15,5580.00000000,6696.00000000,1116.00000000,1,2,,,200,6696.00000000,2014-09-17 12:00:00,,,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,368,AV1406-0003,2014-06-25 18:19:42,2014-06-25,2014-06-25,-429.00000000,-514.80000000,-85.80000000,1,2,,,173,-514.80000000,2014-06-25 12:00:00,,0,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,397,FA1407-0359,2014-07-16 11:41:57,2014-07-16,2014-08-31,75.00000000,90.00000000,15.00000000,1,2,,,241,90.00000000,2014-11-19 12:00:00,,,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,399,FA1407-0360,2014-07-21 14:49:50,2014-07-21,2014-08-31,30.00000000,36.00000000,6.00000000,1,2,,,241,36.00000000,2014-11-19 12:00:00,,,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,482,FA1409-0400,2014-09-29 17:25:47,2014-09-29,2014-10-31,875.00000000,1050.00000000,175.00000000,1,2,,,241,1050.00000000,2014-11-19 12:00:00,,0,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,587,FA1411-0472,2014-11-14 10:05:55,2014-11-14,2014-12-31,320.76000000,384.91000000,64.15000000,1,2,,,295,384.91000000,2015-01-19 12:00:00,,0,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,630,FA1501-0511,2015-01-02 11:00:48,2015-01-02,2015-02-28,125.00000000,150.00000000,25.00000000,0,1,,,,,,,0,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,667,FA1501-0548,2015-01-21 12:12:02,2015-01-21,2015-02-28,39.12000000,46.94000000,7.82000000,0,1,,,,,,,0,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,687,FA1412-0568,2015-02-10 10:48:57,2014-12-16,2015-01-31,145.44000000,174.53000000,29.09000000,0,1,,,,,,,0,
90,COFEMA,107 TRAVERSEE D'ARCISSE,38890,SAINT CHEF,FR,0474806369,,,,,,,,688,FA1501-0569,2015-02-10 10:50:25,2015-01-05,2015-02-28,429.08000000,514.90000000,85.82000000,0,1,,,,,,,0,
92,FONDATION MOUVEMENT VILLAGE ENFANTS,28 RUE DE LISBONNE,75008,PARIS,FR,0153891216,,,,,,,,405,AC1407-0001,2014-07-21 15:49:13,2014-07-21,2014-07-21,1678.20000000,2013.84000000,335.64000000,1,2,,,185,2013.84000000,2014-07-21 12:00:00,,0,
92,FONDATION MOUVEMENT VILLAGE ENFANTS,28 RUE DE LISBONNE,75008,PARIS,FR,0153891216,,,,,,,,451,FA1409-0396,2014-09-10 16:44:51,2014-09-10,2014-09-10,3920.36000000,4704.43000000,784.07000000,1,2,,,204,4704.43000000,2014-09-22 12:00:00,,0,
94,SPIE SUD-EST,33 AVENUE DU DOCTEUR G. LEVY BÂTIMENT 24,69693,VENISSIEUX CEDEX,FR,,,,,,,,,351,FA1406-0324,2014-06-13 10:11:40,2014-06-13,2014-08-15,350.01000000,420.01000000,70.00000000,1,2,,,233,420.01000000,2014-11-04 12:00:00,,,
94,SPIE SUD-EST,33 AVENUE DU DOCTEUR G. LEVY BÂTIMENT 24,69693,VENISSIEUX CEDEX,FR,,,,,,,,,697,AC1502-0002,2015-02-19 09:32:24,2015-02-19,2015-02-19,2960.66000000,3552.80000000,592.14000000,0,1,,,,,,,0,
100,HOPITAL DE THONON LES BAINS,Service maintenance électrique Hôpitaux du léman 3 avenue de la dame,74203,Thonon les bains,FR,0450832000,,,,,,,FR 37267411031,408,FA1407-0364,2014-07-25 13:38:42,2014-07-25,2014-09-15,840.00000000,1008.00000000,168.00000000,1,2,,,195,1008.00000000,2014-09-16 12:00:00,,,
100,HOPITAL DE THONON LES BAINS,Service maintenance électrique Hôpitaux du léman 3 avenue de la dame,74203,Thonon les bains,FR,0450832000,,,,,,,FR 37267411031,446,FA1409-0391,2014-09-09 15:07:55,2014-09-09,2014-10-31,1293.20000000,1551.84000000,258.64000000,1,2,,,211,1551.84000000,2014-10-21 12:00:00,,,
100,HOPITAL DE THONON LES BAINS,Service maintenance électrique Hôpitaux du léman 3 avenue de la dame,74203,Thonon les bains,FR,0450832000,,,,,,,FR 37267411031,523,FA1410-0417,2014-10-07 21:34:54,2014-10-07,2014-11-30,605.00000000,726.00000000,121.00000000,1,2,,,243,726.00000000,2014-11-25 12:00:00,,,
103,VENTE COMPTOIR,,,,FR,,,,,,,,,437,FA1409-0385,2014-09-03 17:59:05,2014-09-03,2014-09-03,44.00000000,52.80000000,8.80000000,1,2,,,193,52.80000000,2014-09-05 12:00:00,,,
103,VENTE COMPTOIR,,,,FR,,,,,,,,,439,FA1409-0386,2014-09-05 14:22:01,2014-09-05,2014-09-05,177.10000000,212.52000000,35.42000000,1,2,,Mlle VALLERY OCEANE 87 RUE DE LA QUINTAINE 42810 ROZIER EN DONZY,194,212.52000000,2014-09-16 12:00:00,8353016,0,
103,VENTE COMPTOIR,,,,FR,,,,,,,,,518,FA1410-0415,2014-10-07 16:23:12,2014-10-07,2014-10-07,25.12000000,30.14000000,5.02000000,1,2,,mr anthony collonge,208,30.14000000,2014-10-07 12:00:00,34,,
103,VENTE COMPTOIR,,,,FR,,,,,,,,,624,FA1412-0505,2014-12-18 10:57:58,2014-12-18,2014-12-18,65.00000000,78.00000000,13.00000000,1,2,,,259,78.00000000,2014-12-18 12:00:00,5020180,0,
103,VENTE COMPTOIR,,,,FR,,,,,,,,,666,FA1501-0547,2015-01-15 17:35:47,2015-01-15,2015-01-15,101.20000000,121.44000000,20.24000000,1,2,,AS FERMETURE 317 ROUTE DE BRIENNON 42300 MABLY,276,121.44000000,2015-01-15 12:00:00,,0,
103,VENTE COMPTOIR,,,,FR,,,,,,,,,698,FA1502-0577,2015-02-25 09:29:25,2015-02-25,2015-02-25,75.24000000,90.29000000,15.05000000,1,2,,MR SANTOS JOSEF LES BIDOLINS 71340 MELAY,310,90.29000000,2015-02-25 12:00:00,,0,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,344,FA1406-0313,2014-06-10 17:16:35,2014-06-10,2014-07-31,240.00000000,288.00000000,48.00000000,1,2,,,192,288.00000000,2014-09-05 12:00:00,,0,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,432,FA1409-0384,2014-09-02 15:51:43,2014-09-02,2014-10-31,193.80000000,232.56000000,38.76000000,1,2,,,192,232.56000000,2014-09-05 12:00:00,,,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,489,FA1410-0405,2014-10-01 09:02:52,2014-10-01,2014-10-31,140.32000000,168.38000000,28.06000000,1,2,,,210,168.38000000,2014-10-15 12:00:00,,0,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,490,FA1410-0406,2014-10-01 09:04:57,2014-10-01,2014-10-31,216.08000000,259.30000000,43.22000000,1,2,,,210,259.30000000,2014-10-15 12:00:00,,0,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,502,FA1410-0446,2014-10-03 15:00:53,2014-10-03,2014-11-30,98.36000000,118.03000000,19.67000000,1,2,,,266,118.03000000,2015-01-02 12:00:00,,,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,503,FA1410-0447,2014-10-03 15:51:34,2014-10-03,2014-11-30,1009.08000000,1210.90000000,201.82000000,1,2,,,266,1210.90000000,2015-01-02 12:00:00,,,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,570,FA1411-0448,2014-11-03 14:11:40,2014-11-03,2014-12-31,166.80000000,200.16000000,33.36000000,1,2,,,280,200.16000000,2015-01-15 12:00:00,,0,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,601,FA1411-0485,2014-12-01 16:06:41,2014-11-30,2014-12-31,745.78000000,894.94000000,149.16000000,1,2,,,280,894.94000000,2015-01-15 12:00:00,,0,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,658,FA1412-0539,2015-01-05 10:31:18,2014-12-31,2015-01-31,46.20000000,55.44000000,9.24000000,1,2,,,302,55.44000000,2015-02-06 12:00:00,,0,
104,CARTON,La davoisienne,42990,SAINT GEORGES EN COUZAN,FR,0609532371,,,,,,,,659,FA1412-0540,2015-01-05 10:32:14,2014-12-31,2015-01-31,138.44000000,166.13000000,27.69000000,1,2,,,302,166.13000000,2015-02-06 12:00:00,,0,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,410,FA1407-0366,2014-07-29 09:08:40,2014-07-29,2014-08-31,1350.00000000,1620.00000000,270.00000000,1,2,,,187,1620.00000000,2014-08-06 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,414,FA1408-0370,2014-08-06 10:14:36,2014-08-06,2014-09-30,814.12000000,976.94000000,162.82000000,1,2,,,187,976.94000000,2014-08-06 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,442,FA1409-0387,,2014-09-05,2014-09-05,911.84000000,1094.21000000,182.37000000,1,2,,"Commandes : CO1408-0252, CO1408-0253, CO1408-0254, CO1408-0255",209,1094.21000000,2014-10-15 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,472,FA1409-0399,2014-09-23 11:48:46,2014-09-23,2014-10-31,43.36000000,52.03000000,8.67000000,1,2,,,234,52.03000000,2014-11-13 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,509,FA1410-0440,2014-10-06 08:18:43,2014-10-06,2014-11-30,39.61000000,47.54000000,7.93000000,1,2,,,234,47.54000000,2014-11-13 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,515,FA1410-0413,,2014-10-06,2014-10-06,1186.92000000,1424.31000000,237.39000000,1,2,,"Commandes : CO1409-0267, CO1409-0268, CO1409-0275, CO1409-0277, CO1409-0278, CO1409-0279, CO1409-0280",234,1424.31000000,2014-11-13 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,517,FA1410-0439,2014-10-07 14:10:02,2014-10-07,2014-11-30,244.72000000,293.66000000,48.94000000,1,2,,,270,293.66000000,2015-01-08 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,527,FA1410-0443,2014-10-09 15:42:57,2014-10-09,2014-11-30,48.48000000,58.18000000,9.70000000,1,2,,,270,58.18000000,2015-01-08 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,542,FA1410-0442,2014-10-15 07:44:38,2014-10-15,2014-11-30,274.32000000,329.19000000,54.87000000,1,2,,,270,329.19000000,2015-01-08 12:00:00,,,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,567,FA1411-0441,2014-11-03 14:02:07,2014-11-03,2014-12-31,212.32000000,254.78000000,42.46000000,1,2,,,271,254.78000000,2015-01-12 12:00:00,5396022,0,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,568,FA1411-0444,2014-11-03 14:03:48,2014-11-03,2014-12-31,30.36000000,36.43000000,6.07000000,1,2,,,271,36.43000000,2015-01-12 12:00:00,5396022,0,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,569,FA1411-0445,2014-11-03 14:04:26,2014-11-03,2014-12-31,150.36000000,180.43000000,30.07000000,1,2,,,271,180.43000000,2015-01-12 12:00:00,5396022,0,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,605,FA1411-0489,2014-12-01 16:12:55,2014-11-30,2014-12-31,654.91000000,785.89000000,130.98000000,1,2,,,271,785.89000000,2015-01-12 12:00:00,5396022,0,
110,BROSSET LAURENT,LES DAUMAS,71340,MELAY,FR,0635396459,,,,,,,,646,FA1412-0527,2015-01-05 09:48:36,2014-12-31,2015-01-31,2651.06000000,3181.28000000,530.22000000,0,1,,,,,,,0,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,409,FA1407-0365,2014-07-29 09:00:13,2014-07-29,2014-08-31,94.86000000,113.83000000,18.97000000,1,2,,,190,113.83000000,2014-09-02 12:00:00,,,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,491,FA1410-0407,2014-10-01 09:08:30,2014-10-01,2014-10-31,169.86000000,203.83000000,33.97000000,1,2,,,232,203.83000000,2014-11-04 12:00:00,,0,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,508,FA1410-0458,2014-10-06 08:16:30,2014-10-31,2014-11-30,28.12000000,33.74000000,5.62000000,1,2,,,265,33.74000000,2015-01-02 12:00:00,,,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,543,FA1410-0433,2014-10-15 09:39:11,2014-10-15,2014-10-15,67.68000000,81.22000000,13.54000000,1,2,,,232,81.22000000,2014-11-04 12:00:00,,,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,576,FA1410-0459,2014-11-03 14:36:02,2014-10-31,2014-11-30,44.48000000,53.38000000,8.90000000,1,2,,,265,53.38000000,2015-01-02 12:00:00,,0,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,577,FA1410-0460,2014-11-03 14:36:56,2014-10-31,2014-11-30,5.45000000,6.54000000,1.09000000,1,2,,,265,6.54000000,2015-01-02 12:00:00,,0,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,599,FA1411-0483,2014-12-01 15:56:29,2014-11-30,2014-12-31,493.23000000,591.87000000,98.64000000,0,1,,,301,591.87000000,2015-02-06 12:00:00,,0,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,600,FA1411-0484,2014-12-01 16:05:30,2014-11-30,2014-12-31,888.72000000,1066.46000000,177.74000000,0,1,,,301,1066.46000000,2015-02-06 12:00:00,,0,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,643,FA1412-0524,2015-01-05 09:42:20,2014-12-31,2015-01-31,583.96000000,700.76000000,116.80000000,1,2,,,279,700.76000000,2015-01-15 12:00:00,,0,
111,P.B.ELECTRICITE,696 ROUTE DE SAINT DENIS,42190,CHANDON,FR,0683921911,,,,,,,,670,FA1501-0551,2015-02-02 08:36:31,2015-01-31,2015-02-28,737.84000000,885.40000000,147.56000000,0,1,,,,,,,0,
117,SARL ARGENTINO FRERES,31 Avenue Léon blum,69150,DECINES CHARPIEU,FR,0648063606,,,,,,,,396,FA1407-0358,2014-07-11 14:54:53,2014-07-11,2014-07-26,67.00000000,80.40000000,13.40000000,1,2,,,186,80.40000000,2014-07-21 12:00:00,,,
130,COUBLE THIERRY,1 BOULEVARD GUINAULT,42190,CHARLIEU,FR,,,,,,,,,540,FA1410-0431,2014-10-14 10:45:01,2014-10-14,2014-11-30,606.48000000,727.78000000,121.30000000,1,2,,,213,727.78000000,2014-10-30 12:00:00,,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,441,FA1409-0388,2014-09-05 16:47:14,2014-09-05,2014-10-05,127.35000000,152.82000000,25.47000000,1,2,,,258,152.82000000,2014-12-17 12:00:00,,,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,479,FA1409-0412,2014-09-23 12:00:43,2014-09-23,2014-09-23,256.44000000,307.73000000,51.29000000,1,2,,,258,307.73000000,2014-12-17 12:00:00,,,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,572,FA1411-0454,2014-11-03 14:22:10,2014-10-31,2014-11-30,58.60000000,70.32000000,11.72000000,0,1,,,,,,,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,573,FA1411-0455,2014-11-03 14:22:42,2014-10-31,2014-11-30,40.24000000,48.29000000,8.05000000,0,1,,,,,,,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,574,FA1410-0456,2014-11-03 14:25:30,2014-10-31,2014-11-30,125.97000000,151.17000000,25.20000000,0,1,,,,,,,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,592,FA1411-0476,2014-12-01 15:30:06,2014-11-30,2014-12-31,474.40000000,569.26000000,94.86000000,0,1,,,251,83.33000000,2014-12-04 12:00:00,,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,592,FA1411-0476,2014-12-01 15:30:06,2014-11-30,2014-12-31,474.40000000,569.26000000,94.86000000,0,1,,,294,16.67000000,2014-12-04 12:00:00,,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,639,FA1412-0520,2015-01-05 09:37:54,2014-12-31,2015-01-31,48.14000000,57.76000000,9.62000000,0,1,,,,,,,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,671,FA1501-0552,2015-02-02 08:38:11,2015-01-31,2015-02-28,44.48000000,53.38000000,8.90000000,1,2,,,305,53.38000000,2015-02-19 12:00:00,4243611,0,
132,JEAN-LOUIS MAURY,177 RUE DE CHARLIEU,42720,POUILLY SOUS CHARLIEU,FR,0610526749,,,,,,,,672,FA1501-0553,2015-02-02 08:39:33,2015-01-31,2015-02-28,5.00000000,6.00000000,1.00000000,0,1,,,,,,,0,
133,MADY D'JESS SARL,17 RUE CHANTELOUP,42190,CHARLIEU,FR,0477602240,,,,,,,,547,FA1410-0434,2014-10-16 10:49:53,2014-10-16,2014-10-16,4082.40000000,4898.88000000,816.48000000,1,2,,,229,4898.88000000,2014-10-30 12:00:00,,0,
133,MADY D'JESS SARL,17 RUE CHANTELOUP,42190,CHARLIEU,FR,0477602240,,,,,,,,615,AV1412-0014,2014-12-01 17:14:57,2014-12-01,2014-12-01,-108.00000000,-129.60000000,-21.60000000,1,2,,,,,,,0,
133,MADY D'JESS SARL,17 RUE CHANTELOUP,42190,CHARLIEU,FR,0477602240,,,,,,,,617,FA1411-0499,2014-12-01 17:23:14,2014-11-30,2014-11-30,404.76000000,485.71000000,80.95000000,1,2,,,278,356.11000000,2015-01-26 12:00:00,4461516,0,
133,MADY D'JESS SARL,17 RUE CHANTELOUP,42190,CHARLIEU,FR,0477602240,,,,,,,,618,FA1411-0500,2014-12-01 17:31:49,2014-11-30,2014-11-30,202.38000000,242.86000000,40.48000000,1,2,,,278,242.86000000,2015-01-26 12:00:00,4461516,0,
133,MADY D'JESS SARL,17 RUE CHANTELOUP,42190,CHARLIEU,FR,0477602240,,,,,,,,640,FA1412-0521,2015-01-05 09:38:53,2014-12-31,2014-12-31,306.56000000,367.87000000,61.31000000,0,1,,,,,,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,493,FA1410-0408,2014-10-01 14:22:48,2014-10-01,2014-11-15,368.80000000,442.56000000,73.76000000,1,2,,,252,442.56000000,2014-12-08 12:00:00,3086631,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,494,FA1410-0409,2014-10-01 14:24:52,2014-10-01,2014-11-15,972.86000000,1167.43000000,194.57000000,1,2,,,252,1167.43000000,2014-12-08 12:00:00,3086631,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,497,FA1410-0449,2014-10-02 14:47:15,2014-10-02,2014-12-15,138.05000000,165.66000000,27.61000000,1,2,,,269,165.66000000,2015-01-02 12:00:00,,,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,499,FA1410-0450,2014-10-03 13:58:24,2014-10-03,2014-12-15,927.40000000,1112.88000000,185.48000000,1,2,,,269,1112.88000000,2015-01-02 12:00:00,,,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,548,FA1410-0451,2014-10-16 11:20:37,2014-10-16,2014-12-15,80.00000000,96.00000000,16.00000000,1,2,,,269,96.00000000,2015-01-02 12:00:00,,,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,606,FA1411-0490,2014-12-01 16:17:22,2014-11-30,2015-01-15,267.60000000,321.12000000,53.52000000,1,2,,,283,321.12000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,607,FA1411-0491,2014-12-01 16:18:00,2014-11-30,2015-01-15,159.30000000,191.16000000,31.86000000,1,2,,,283,191.16000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,608,FA1411-0492,2014-12-01 16:18:32,2014-11-30,2015-01-15,298.32000000,357.98000000,59.66000000,1,2,,,283,357.98000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,609,FA1411-0493,2014-12-01 16:19:14,2014-11-30,2015-01-15,12.00000000,14.40000000,2.40000000,1,2,,,283,14.40000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,610,FA1411-0494,2014-12-01 16:25:25,2014-11-30,2015-01-15,60.10000000,72.12000000,12.02000000,1,2,,,283,72.12000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,611,FA1411-0495,2014-12-01 16:26:05,2014-11-30,2015-01-15,278.16000000,333.79000000,55.63000000,1,2,,,283,333.79000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,612,FA1411-0496,2014-12-01 16:26:46,2014-11-30,2015-01-15,387.96000000,465.55000000,77.59000000,1,2,,,283,465.55000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,613,FA1411-0497,2014-12-01 16:27:18,2014-11-30,2015-01-15,227.56000000,273.07000000,45.51000000,1,2,,,283,273.07000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,614,FA1411-0498,2014-12-01 16:27:50,2014-11-30,2015-01-15,19.04000000,22.85000000,3.81000000,1,2,,,283,22.85000000,2015-01-15 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,647,FA1412-0528,2015-01-05 09:51:53,2014-12-31,2015-02-15,62.72000000,75.26000000,12.54000000,1,2,,,309,75.26000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,648,FA1412-0529,2015-01-05 09:52:46,2014-12-31,2015-02-15,270.12000000,324.14000000,54.02000000,1,2,,,309,324.14000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,649,FA1412-0530,2015-01-05 09:53:21,2014-12-31,2015-02-15,55.60000000,66.72000000,11.12000000,1,2,,,309,66.72000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,650,FA1412-0531,2015-01-05 09:53:54,2014-12-31,2015-02-15,48.24000000,57.89000000,9.65000000,1,2,,,309,57.89000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,651,FA1412-0532,2015-01-05 09:54:55,2014-12-31,2015-02-15,662.64000000,795.17000000,132.53000000,1,2,RAL 6 AMPOULES 5W BC CULOT E14,,309,795.17000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,652,FA1412-0533,2015-01-05 09:55:39,2014-12-31,2015-02-15,50.08000000,60.10000000,10.02000000,1,2,,RAL : EN-SB2 1 pièce,309,60.10000000,2015-02-20 12:00:00,,0,
134,CD'ELEC,27 quai de l'industrie,71600,PARAY LE MONIAL,FR,0385810622,,,,,,,,653,FA1412-0534,2015-01-05 09:56:12,2014-12-31,2015-02-15,39.80000000,47.76000000,7.96000000,1,2,,,309,47.76000000,2015-02-20 12:00:00,,0,
